session,true_distance_m,sample_n,t_ms,d_mm,q_dbm
1,1.0,1446,156306,1239,-92.0
1,1.0,1447,156412,1215,-92.0
1,1.0,1448,156460,1225,-92.0
1,1.0,1449,156509,1220,-92.0
1,1.0,1450,156723,1187,-92.0
1,1.0,1451,156806,1253,-92.0
1,1.0,1452,156854,1234,-92.0
1,1.0,1453,156903,1178,-92.0
1,1.0,1454,156952,1257,-92.0
1,1.0,1455,157001,1173,-92.0
1,1.0,1456,157069,1239,-92.0
1,1.0,1457,157118,1178,-92.0
1,1.0,1458,157167,1196,-92.0
1,1.0,1459,157215,1215,-92.0
1,1.0,1460,157264,1239,-92.0
1,1.0,1461,157313,1215,-92.0
1,1.0,1462,157362,1178,-93.0
1,1.0,1463,157410,1239,-92.0
1,1.0,1464,157508,1220,-92.0
1,1.0,1465,157576,1206,-92.0
1,1.0,1466,157625,1225,-92.0
1,1.0,1467,157674,1210,-92.0
1,1.0,1468,157722,1182,-92.0
1,1.0,1469,157771,1229,-92.0
1,1.0,1470,157820,1225,-93.0
1,1.0,1471,157869,1201,-92.0
1,1.0,1472,157917,1248,-92.0
1,1.0,1473,157966,1206,-92.0
1,1.0,1474,158015,1192,-92.0
1,1.0,1475,158083,1257,-92.0
1,1.0,1476,158193,1225,-92.0
1,1.0,1477,158242,1243,-92.0
1,1.0,1478,158291,1201,-92.0
1,1.0,1479,158340,1196,-92.0
1,1.0,1480,158388,1196,-93.0
1,1.0,1481,158437,1149,-92.0
1,1.0,1482,158486,1215,-92.0
1,1.0,1483,158535,1215,-92.0
1,1.0,1484,158598,1168,-93.0
1,1.0,1485,158681,1159,-92.0
1,1.0,1486,158764,1225,-92.0
1,1.0,1487,158847,1178,-92.0
1,1.0,1488,158896,1196,-92.0
1,1.0,1489,158944,1262,-92.0
1,1.0,1490,159051,1201,-92.0
1,1.0,1491,159158,1220,-92.0
1,1.0,1492,159241,1159,-92.0
1,1.0,1493,159289,1182,-92.0
1,1.0,1494,159338,1196,-93.0
1,1.0,1495,159387,1178,-92.0
1,1.0,1496,159436,1248,-92.0
1,1.0,1497,159484,1206,-92.0
1,1.0,1498,159533,1243,-92.0
1,1.0,1499,159600,1168,-92.0
1,1.0,1500,159648,1201,-92.0
2,1.0,1,159697,1229,-92.0
2,1.0,2,159746,1210,-92.0
2,1.0,3,159795,1253,-91.0
2,1.0,4,159843,1159,-92.0
2,1.0,5,159941,1234,-92.0
2,1.0,6,160051,1253,-92.0
2,1.0,7,160101,1201,-92.0
2,1.0,8,160149,1304,-92.0
2,1.0,9,160198,1225,-92.0
2,1.0,10,160247,1215,-92.0
2,1.0,11,160296,1201,-94.0
2,1.0,12,160344,1164,-92.0
2,1.0,13,160393,1187,-93.0
2,1.0,14,160442,1196,-91.0
2,1.0,15,160491,1215,-93.0
2,1.0,16,160540,1210,-93.0
2,1.0,17,160602,1178,-92.0
2,1.0,18,160651,1182,-92.0
2,1.0,19,160699,1201,-92.0
2,1.0,20,160748,1206,-91.0
2,1.0,21,160797,1257,-92.0
2,1.0,22,160846,1215,-92.0
2,1.0,23,160894,1271,-92.0
2,1.0,24,160943,1159,-93.0
2,1.0,25,160992,1229,-92.0
2,1.0,26,161075,1173,-93.0
2,1.0,27,161182,1220,-91.0
2,1.0,28,161265,1225,-92.0
2,1.0,29,161313,1206,-92.0
2,1.0,30,161362,1210,-92.0
2,1.0,31,161445,1225,-92.0
2,1.0,32,161528,1215,-92.0
2,1.0,33,161630,1126,-92.0
2,1.0,34,161678,1196,-91.0
2,1.0,35,161727,1164,-92.0
2,1.0,36,161776,1173,-93.0
2,1.0,37,161825,1098,-93.0
2,1.0,38,161874,981,-91.0
2,1.0,39,161922,1042,-91.0
2,1.0,40,161971,981,-91.0
2,1.0,41,162020,1088,-90.0
2,1.0,42,162069,1173,-92.0
2,1.0,43,162117,1178,-91.0
2,1.0,44,162166,1196,-91.0
2,1.0,45,162215,1131,-92.0
2,1.0,46,162264,1098,-93.0
2,1.0,47,162312,1239,-91.0
2,1.0,48,162361,1140,-92.0
2,1.0,49,162410,1018,-92.0
2,1.0,50,162459,952,-92.0
2,1.0,51,162507,995,-92.0
2,1.0,52,162614,985,-92.0
2,1.0,53,162663,1145,-92.0
2,1.0,54,162711,1046,-92.0
2,1.0,55,162760,1070,-91.0
2,1.0,56,162809,1173,-91.0
2,1.0,57,162858,1145,-91.0
2,1.0,58,162906,1074,-92.0
2,1.0,59,162955,1084,-92.0
2,1.0,60,163004,1046,-92.0
2,1.0,61,163053,1145,-92.0
2,1.0,62,163115,1027,-92.0
2,1.0,63,163164,1140,-91.0
2,1.0,64,163212,1074,-91.0
2,1.0,65,163261,995,-92.0
2,1.0,66,163310,1168,-92.0
2,1.0,67,163359,1145,-91.0
2,1.0,68,163442,1257,-92.0
2,1.0,69,163525,1229,-92.0
2,1.0,70,163608,1027,-91.0
2,1.0,71,163657,1262,-91.0
2,1.0,72,163705,1164,-95.0
2,1.0,73,163789,1074,-96.0
2,1.0,74,163872,1135,-90.0
2,1.0,75,163955,1135,-90.0
2,1.0,76,164003,629,-90.0
2,1.0,77,164052,765,-91.0
2,1.0,78,164119,610,-91.0
2,1.0,79,164167,784,-91.0
2,1.0,80,164216,830,-90.0
2,1.0,81,164265,821,-89.0
2,1.0,82,164314,751,-90.0
2,1.0,83,164362,765,-90.0
2,1.0,84,164411,732,-90.0
2,1.0,85,164460,751,-90.0
2,1.0,86,164509,807,-90.0
2,1.0,87,164558,821,-90.0
2,1.0,88,164620,732,-89.0
2,1.0,89,164668,765,-89.0
2,1.0,90,164717,793,-90.0
2,1.0,91,164766,807,-89.0
2,1.0,92,164815,737,-89.0
2,1.0,93,164864,784,-90.0
2,1.0,94,164912,760,-90.0
2,1.0,95,164961,723,-90.0
2,1.0,96,165010,746,-90.0
2,1.0,97,165059,727,-90.0
2,1.0,98,165121,643,-90.0
2,1.0,99,165169,690,-90.0
2,1.0,100,165218,662,-90.0
2,1.0,101,165316,708,-89.0
2,1.0,102,165364,685,-90.0
2,1.0,103,165413,713,-90.0
2,1.0,104,165462,704,-90.0
2,1.0,105,165511,699,-90.0
2,1.0,106,165559,723,-90.0
2,1.0,107,165622,619,-90.0
2,1.0,108,165671,708,-90.0
2,1.0,109,1972,1196,-91.0
2,1.0,110,2089,1159,-92.0
2,1.0,111,2206,1164,-92.0
2,1.0,112,2303,1206,-91.0
2,1.0,113,2352,1257,-92.0
2,1.0,114,2400,1210,-92.0
2,1.0,115,2449,1243,-92.0
2,1.0,116,2566,1145,-91.0
2,1.0,117,2683,1234,-92.0
2,1.0,118,2800,1229,-92.0
2,1.0,119,2848,1182,-92.0
2,1.0,120,2897,1159,-92.0
2,1.0,121,2946,1140,-92.0
2,1.0,122,2994,1248,-92.0
2,1.0,123,3043,1206,-92.0
2,1.0,124,3092,1196,-92.0
2,1.0,125,3141,1187,-92.0
2,1.0,126,3250,1210,-92.0
2,1.0,127,3416,1210,-92.0
2,1.0,128,3533,1206,-92.0
2,1.0,129,3650,1206,-92.0
2,1.0,130,3791,1210,-92.0
2,1.0,131,3840,1220,-92.0
2,1.0,132,3889,1220,-92.0
2,1.0,133,3937,1229,-92.0
2,1.0,134,3986,1229,-92.0
2,1.0,135,4035,1248,-92.0
2,1.0,136,4083,1210,-92.0
2,1.0,137,4132,1210,-92.0
2,1.0,138,4242,1131,-92.0
2,1.0,139,4291,1182,-92.0
2,1.0,140,4340,1210,-92.0
2,1.0,141,4389,1201,-92.0
2,1.0,142,4437,1262,-92.0
2,1.0,143,4486,1187,-92.0
2,1.0,144,4535,1206,-92.0
2,1.0,145,4583,1192,-92.0
2,1.0,146,4632,1173,-92.0
2,1.0,147,4700,1234,-92.0
2,1.0,148,4817,1178,-92.0
2,1.0,149,4934,1225,-92.0
2,1.0,150,5074,1239,-92.0
2,1.0,151,5122,1229,-92.0
2,1.0,152,5171,1178,-92.0
2,1.0,153,5220,1201,-92.0
2,1.0,154,5378,1220,-92.0
2,1.0,155,5427,1239,-92.0
2,1.0,156,5476,1187,-92.0
2,1.0,157,5524,1210,-92.0
2,1.0,158,5573,1201,-92.0
2,1.0,159,5622,1215,-92.0
2,1.0,160,5670,1206,-92.0
2,1.0,161,5719,1220,-92.0
2,1.0,162,5768,1229,-92.0
2,1.0,163,5816,1253,-92.0
2,1.0,164,5865,1215,-92.0
2,1.0,165,5914,1164,-92.0
2,1.0,166,5963,1178,-92.0
2,1.0,167,6011,1178,-92.0
2,1.0,168,6109,1206,-92.0
2,1.0,169,6157,1215,-92.0
2,1.0,170,6302,1210,-92.0
2,1.0,171,6351,1295,-92.0
2,1.0,172,6400,1220,-92.0
2,1.0,173,6448,1225,-92.0
2,1.0,174,6497,1187,-92.0
2,1.0,175,6546,1178,-92.0
2,1.0,176,6594,1201,-92.0
2,1.0,177,6643,1210,-92.0
2,1.0,178,6753,1201,-92.0
2,1.0,179,6802,1215,-92.0
2,1.0,180,6851,1215,-92.0
2,1.0,181,6899,1173,-93.0
2,1.0,182,6948,1210,-92.0
2,1.0,183,6997,1215,-92.0
2,1.0,184,7045,1173,-92.0
2,1.0,185,7094,1187,-92.0
2,1.0,186,7211,1206,-92.0
2,1.0,187,7328,1187,-92.0
2,1.0,188,7439,1192,-92.0
2,1.0,189,7530,1206,-92.0
2,1.0,190,7695,1182,-92.0
2,1.0,191,7799,1248,-92.0
2,1.0,192,7890,1182,-92.0
2,1.0,193,7994,1229,-92.0
2,1.0,194,8098,1262,-92.0
2,1.0,195,8239,1210,-92.0
2,1.0,196,8346,1215,-92.0
2,1.0,197,8416,1225,-92.0
2,1.0,198,8499,1173,-92.0
2,1.0,199,8582,1215,-92.0
2,1.0,200,8665,1187,-92.0
2,1.0,201,8850,1239,-92.0
2,1.0,202,8933,1225,-92.0
2,1.0,203,9017,1239,-92.0
2,1.0,204,9123,1173,-92.0
2,1.0,205,9251,1210,-92.0
2,1.0,206,9355,1168,-92.0
2,1.0,207,9600,1215,-92.0
2,1.0,208,9670,1192,-92.0
2,1.0,209,9745,1168,-92.0
2,1.0,210,9816,1206,-92.0
2,1.0,211,9923,1267,-92.0
2,1.0,212,9993,1248,-92.0
2,1.0,213,10097,1173,-92.0
2,1.0,214,10201,1215,-92.0
2,1.0,215,10305,1239,-92.0
2,1.0,216,10388,1239,-92.0
2,1.0,217,10458,1140,-92.0
2,1.0,218,10528,1196,-92.0
2,1.0,219,10681,1257,-92.0
2,1.0,220,10764,1215,-92.0
2,1.0,221,10834,1234,-92.0
2,1.0,222,10904,1220,-92.0
2,1.0,223,10987,1239,-92.0
2,1.0,224,11057,1239,-92.0
2,1.0,225,11148,1182,-92.0
2,1.0,226,11259,1234,-92.0
2,1.0,227,11351,1229,-92.0
2,1.0,228,11473,1210,-92.0
2,1.0,229,11812,1206,-92.0
2,1.0,230,11916,1187,-92.0
2,1.0,231,12020,1121,-92.0
2,1.0,232,12090,1206,-92.0
2,1.0,233,12160,1196,-92.0
2,1.0,234,12253,863,-92.0
2,1.0,235,12324,1234,-92.0
2,1.0,236,12407,1187,-92.0
2,1.0,237,12615,1140,-92.0
2,1.0,238,12952,1229,-92.0
2,1.0,239,13044,1173,-92.0
2,1.0,240,13135,1206,-92.0
2,1.0,241,13263,1206,-92.0
2,1.0,242,13367,1173,-92.0
2,1.0,243,13508,1243,-92.0
2,1.0,244,13591,1229,-92.0
2,1.0,245,13661,1225,-92.0
2,1.0,246,13851,1182,-92.0
2,1.0,247,13921,1145,-92.0
2,1.0,248,14025,1192,-92.0
2,1.0,249,14142,1201,-92.0
2,1.0,250,14259,1220,-92.0
2,1.0,251,14329,1234,-92.0
2,1.0,252,14412,1229,-92.0
2,1.0,253,14495,1187,-92.0
2,1.0,254,14578,1206,-92.0
2,1.0,255,14626,1215,-92.0
2,1.0,256,14710,1182,-92.0
2,1.0,257,14870,1178,-92.0
2,1.0,258,14940,1178,-92.0
2,1.0,259,15148,1192,-92.0
2,1.0,260,15265,1300,-92.0
2,1.0,261,15335,1210,-92.0
2,1.0,262,15405,1206,-92.0
2,1.0,263,15594,1117,-92.0
2,1.0,264,15664,1178,-92.0
2,1.0,265,15767,1215,-92.0
2,1.0,266,15850,1206,-92.0
2,1.0,267,15956,1168,-92.0
2,1.0,268,16004,1178,-92.0
2,1.0,269,16053,1149,-92.0
2,1.0,270,16136,1225,-92.0
2,1.0,271,16219,1126,-92.0
2,1.0,272,16326,1210,-92.0
2,1.0,273,16396,1182,-92.0
2,1.0,274,16479,1253,-92.0
2,1.0,275,16562,1201,-92.0
2,1.0,276,16645,1220,-92.0
2,1.0,277,16693,1215,-92.0
2,1.0,278,16747,1257,-92.0
2,1.0,279,16796,1201,-92.0
2,1.0,280,16845,1187,-92.0
2,1.0,281,16893,1248,-92.0
2,1.0,282,16963,1201,-92.0
2,1.0,283,17047,1295,-92.0
2,1.0,284,17153,1192,-92.0
2,1.0,285,17223,1168,-92.0
2,1.0,286,17306,1271,-92.0
2,1.0,287,17389,1178,-92.0
2,1.0,288,17472,1168,-92.0
2,1.0,289,17520,1182,-92.0
2,1.0,290,17569,1182,-92.0
2,1.0,291,17794,1196,-92.0
2,1.0,292,17898,1178,-92.0
2,1.0,293,18072,1210,-92.0
2,1.0,294,18156,1239,-92.0
2,1.0,295,18239,1196,-92.0
2,1.0,296,18322,1159,-92.0
2,1.0,297,18370,1196,-92.0
2,1.0,298,18419,1196,-92.0
2,1.0,299,18468,1262,-92.0
2,1.0,300,18517,1187,-92.0
2,1.0,301,18565,1159,-92.0
2,1.0,302,18672,1215,-92.0
2,1.0,303,18761,1178,-92.0
2,1.0,304,18831,1173,-92.0
2,1.0,305,18915,1253,-92.0
2,1.0,306,18998,1149,-92.0
2,1.0,307,19105,1206,-92.0
2,1.0,308,19153,1206,-92.0
2,1.0,309,19202,1210,-92.0
2,1.0,310,19254,1229,-92.0
2,1.0,311,19303,1192,-92.0
2,1.0,312,19352,1220,-92.0
2,1.0,313,19435,1168,-92.0
2,1.0,314,19612,1206,-92.0
2,1.0,315,19682,1187,-92.0
2,1.0,316,19790,868,-92.0
2,1.0,317,19896,1215,-92.0
2,1.0,318,19979,1220,-92.0
2,1.0,319,20027,1239,-92.0
2,1.0,320,20076,1220,-92.0
2,1.0,321,20125,1220,-92.0
2,1.0,322,20174,1253,-92.0
2,1.0,323,20242,1243,-92.0
2,1.0,324,20323,1206,-92.0
2,1.0,325,20393,1220,-92.0
2,1.0,326,20477,1154,-92.0
2,1.0,327,20547,1206,-92.0
2,1.0,328,20630,1187,-92.0
2,1.0,329,20713,1225,-92.0
2,1.0,330,20853,1178,-92.0
2,1.0,331,20994,1187,-92.0
2,1.0,332,21135,1229,-92.0
2,1.0,333,21252,1182,-92.0
2,1.0,334,21300,1206,-92.0
2,1.0,335,21349,1168,-92.0
2,1.0,336,21447,1168,-92.0
2,1.0,337,21495,1196,-92.0
2,1.0,338,21648,1182,-92.0
2,1.0,339,21814,1220,-92.0
2,1.0,340,21897,1215,-92.0
2,1.0,341,21945,1182,-92.0
2,1.0,342,21994,1201,-92.0
2,1.0,343,22043,1182,-92.0
2,1.0,344,22092,1196,-92.0
2,1.0,345,22140,1257,-92.0
2,1.0,346,22247,1220,-92.0
2,1.0,347,22330,1215,-92.0
2,1.0,348,22436,1225,-92.0
2,1.0,349,22484,1234,-92.0
2,1.0,350,22533,1239,-92.0
2,1.0,351,22582,1225,-92.0
2,1.0,352,22630,1206,-92.0
2,1.0,353,22679,1215,-92.0
2,1.0,354,22747,1168,-92.0
2,1.0,355,22796,1196,-92.0
2,1.0,356,22845,1187,-92.0
2,1.0,357,22894,1234,-92.0
2,1.0,358,22942,1149,-92.0
2,1.0,359,23049,1187,-92.0
2,1.0,360,23132,1196,-92.0
2,1.0,361,23238,1187,-92.0
2,1.0,362,23287,1187,-92.0
2,1.0,363,23335,1239,-92.0
2,1.0,364,23384,1239,-92.0
2,1.0,365,23433,1182,-92.0
2,1.0,366,23481,1182,-92.0
2,1.0,367,23530,1206,-92.0
2,1.0,368,23579,1257,-92.0
2,1.0,369,23627,1243,-92.0
2,1.0,370,23676,1196,-92.0
2,1.0,371,23867,1201,-92.0
2,1.0,372,23950,1248,-92.0
2,1.0,373,23998,1173,-92.0
2,1.0,374,24047,1225,-92.0
2,1.0,375,24096,1196,-92.0
2,1.0,376,24145,1187,-92.0
2,1.0,377,24193,1173,-92.0
2,1.0,378,24264,891,-92.0
2,1.0,379,24313,1187,-92.0
2,1.0,380,24362,1196,-92.0
2,1.0,381,24468,1210,-92.0
2,1.0,382,24574,1215,-92.0
2,1.0,383,24657,1210,-92.0
2,1.0,384,24705,1239,-92.0
2,1.0,385,24765,1154,-92.0
2,1.0,386,24814,1168,-92.0
2,1.0,387,24863,1257,-92.0
2,1.0,388,24911,1243,-92.0
2,1.0,389,25009,1201,-92.0
2,1.0,390,25057,1210,-92.0
2,1.0,391,25106,1229,-92.0
2,1.0,392,25155,1192,-93.0
2,1.0,393,25204,1192,-92.0
2,1.0,394,25266,1131,-92.0
2,1.0,395,25315,1178,-92.0
2,1.0,396,25412,1215,-92.0
2,1.0,397,25461,1164,-92.0
2,1.0,398,25510,1248,-92.0
2,1.0,399,25558,1210,-92.0
2,1.0,400,25607,1178,-92.0
2,1.0,401,25656,1187,-92.0
2,1.0,402,25704,1192,-92.0
2,1.0,403,25767,1187,-92.0
2,1.0,404,25913,1201,-92.0
2,1.0,405,25962,1201,-92.0
2,1.0,406,26011,1192,-92.0
2,1.0,407,26059,1225,-92.0
2,1.0,408,26108,1229,-92.0
2,1.0,409,26293,1253,-92.0
2,1.0,410,26376,1206,-92.0
2,1.0,411,26424,1178,-92.0
2,1.0,412,26473,1248,-92.0
2,1.0,413,26522,1225,-92.0
2,1.0,414,26571,1215,-92.0
2,1.0,415,26668,1173,-92.0
2,1.0,416,26717,1215,-92.0
2,1.0,417,26773,1187,-92.0
2,1.0,418,26856,1192,-92.0
2,1.0,419,26939,1178,-92.0
2,1.0,420,27022,1253,-92.0
2,1.0,421,27070,1187,-92.0
2,1.0,422,27119,1257,-92.0
2,1.0,423,27168,1206,-92.0
2,1.0,424,27217,1196,-92.0
2,1.0,425,27274,1187,-92.0
2,1.0,426,27323,1253,-92.0
2,1.0,427,27372,1206,-92.0
2,1.0,428,27420,1229,-92.0
2,1.0,429,27469,1229,-92.0
2,1.0,430,27518,1215,-92.0
2,1.0,431,27567,1182,-92.0
2,1.0,432,27615,1187,-92.0
2,1.0,433,27664,1210,-92.0
2,1.0,434,27713,1215,-92.0
2,1.0,435,27775,1154,-92.0
2,1.0,436,27824,1196,-92.0
2,1.0,437,27873,1201,-92.0
2,1.0,438,27921,1239,-92.0
2,1.0,439,27970,1225,-92.0
2,1.0,440,28019,1201,-92.0
2,1.0,441,28067,1201,-92.0
2,1.0,442,28116,1215,-92.0
2,1.0,443,28165,1201,-92.0
2,1.0,444,28213,1220,-92.0
2,1.0,445,28276,1154,-92.0
2,1.0,446,28325,1187,-92.0
2,1.0,447,28373,1215,-92.0
2,1.0,448,28422,1154,-92.0
2,1.0,449,28471,1201,-92.0
2,1.0,450,28554,1243,-92.0
2,1.0,451,28661,1210,-92.0
2,1.0,452,28744,1206,-92.0
2,1.0,453,28793,1220,-92.0
2,1.0,454,28841,1173,-92.0
2,1.0,455,28890,1201,-92.0
2,1.0,456,28939,1220,-92.0
2,1.0,457,28987,1239,-92.0
2,1.0,458,29036,1206,-92.0
2,1.0,459,29085,1201,-92.0
2,1.0,460,29133,1192,-92.0
2,1.0,461,29204,1187,-92.0
2,1.0,462,29382,1201,-92.0
2,1.0,463,29535,1178,-92.0
2,1.0,464,29618,1168,-92.0
2,1.0,465,29688,1215,-92.0
2,1.0,466,29771,1206,-92.0
2,1.0,467,29841,1234,-92.0
2,1.0,468,29948,1196,-92.0
2,1.0,469,30031,1220,-92.0
2,1.0,470,30138,1239,-92.0
2,1.0,471,30269,1215,-92.0
2,1.0,472,30317,1206,-92.0
2,1.0,473,30366,1210,-96.0
2,1.0,474,30415,1192,-92.0
2,1.0,475,30498,1215,-92.0
2,1.0,476,30568,1206,-92.0
2,1.0,477,30638,1239,-92.0
2,1.0,478,30745,1168,-92.0
2,1.0,479,30815,1243,-92.0
2,1.0,480,30922,1201,-92.0
2,1.0,481,30999,1187,-92.0
2,1.0,482,31152,1257,-92.0
2,1.0,483,31222,1267,-92.0
2,1.0,484,31342,1173,-92.0
2,1.0,485,31425,1182,-92.0
2,1.0,486,31508,1145,-92.0
2,1.0,487,31556,1196,-92.0
2,1.0,488,31605,1187,-92.0
2,1.0,489,31712,1215,-92.0
2,1.0,490,31820,877,-92.0
2,1.0,491,31903,1196,-92.0
2,1.0,492,31986,1215,-92.0
2,1.0,493,32069,1192,-92.0
2,1.0,494,32152,1196,-92.0
2,1.0,495,32200,1210,-92.0
2,1.0,496,32272,1164,-92.0
2,1.0,497,32321,1149,-92.0
2,1.0,498,32370,1201,-92.0
2,1.0,499,32419,1173,-92.0
2,1.0,500,32467,1215,-92.0
2,1.0,501,32516,1215,-92.0
2,1.0,502,32565,1210,-92.0
2,1.0,503,32613,1220,-92.0
2,1.0,504,32662,1206,-92.0
2,1.0,505,32745,1229,-92.0
2,1.0,506,32815,1220,-92.0
2,1.0,507,32885,1196,-92.0
2,1.0,508,32968,1229,-92.0
2,1.0,509,33038,1159,-92.0
2,1.0,510,33121,1196,-92.0
2,1.0,511,33227,1234,-92.0
2,1.0,512,33323,1201,-92.0
2,1.0,513,33371,1220,-92.0
2,1.0,514,33420,1215,-92.0
2,1.0,515,33469,1168,-92.0
2,1.0,516,33517,1267,-92.0
2,1.0,517,33566,1149,-92.0
2,1.0,518,33636,1267,-92.0
2,1.0,519,33743,1215,-92.0
2,1.0,520,33850,1243,-92.0
2,1.0,521,33920,1173,-92.0
2,1.0,522,34003,1173,-92.0
2,1.0,523,34156,1159,-92.0
2,1.0,524,34226,1229,-92.0
2,1.0,525,34325,1103,-92.0
2,1.0,526,34431,1243,-92.0
2,1.0,527,34506,1182,-92.0
2,1.0,528,34613,1196,-92.0
2,1.0,529,34683,1164,-92.0
2,1.0,530,34753,1215,-92.0
2,1.0,531,34870,1220,-92.0
2,1.0,532,34987,1192,-92.0
2,1.0,533,35104,1145,-92.0
2,1.0,534,35152,1187,-92.0
2,1.0,535,35201,1201,-92.0
2,1.0,536,35250,1225,-92.0
2,1.0,537,35299,1192,-92.0
2,1.0,538,35347,1220,-92.0
2,1.0,539,35454,1187,-92.0
2,1.0,540,35594,1187,-92.0
2,1.0,541,35677,1201,-92.0
2,1.0,542,35760,1215,-92.0
2,1.0,543,35830,1225,-92.0
2,1.0,544,35900,1192,-92.0
2,1.0,545,35983,1262,-92.0
2,1.0,546,36066,1239,-92.0
2,1.0,547,36136,1253,-92.0
2,1.0,548,36219,1215,-92.0
2,1.0,549,36421,1192,-92.0
2,1.0,550,36469,1220,-92.0
2,1.0,551,36518,1215,-92.0
2,1.0,552,36567,1210,-92.0
2,1.0,553,36615,1164,-92.0
2,1.0,554,36664,1140,-92.0
2,1.0,555,36747,1243,-92.0
2,1.0,556,36823,1168,-92.0
2,1.0,557,36906,1178,-92.0
2,1.0,558,36989,1206,-92.0
2,1.0,559,37059,1206,-92.0
2,1.0,560,37166,1243,-92.0
2,1.0,561,37249,1196,-92.0
2,1.0,562,37337,1201,-92.0
2,1.0,563,37385,1220,-92.0
2,1.0,564,37434,1182,-92.0
2,1.0,565,37483,1257,-92.0
2,1.0,566,37593,1182,-92.0
2,1.0,567,37663,1239,-92.0
2,1.0,568,37838,1196,-92.0
2,1.0,569,37944,1192,-92.0
2,1.0,570,38027,1192,-92.0
2,1.0,571,38110,1192,-92.0
2,1.0,572,38193,1229,-92.0
2,1.0,573,38241,1206,-92.0
2,1.0,574,38304,1154,-92.0
2,1.0,575,38494,1178,-92.0
2,1.0,576,38577,1253,-92.0
2,1.0,577,38625,1210,-92.0
2,1.0,578,38674,1192,-92.0
2,1.0,579,38723,1196,-92.0
2,1.0,580,38792,1192,-92.0
2,1.0,581,38840,1234,-92.0
2,1.0,582,38889,1173,-92.0
2,1.0,583,38938,1262,-92.0
2,1.0,584,38986,1243,-92.0
2,1.0,585,39035,1243,-92.0
2,1.0,586,39084,1196,-92.0
2,1.0,587,39167,1225,-92.0
2,1.0,588,39237,1201,-92.0
2,1.0,589,39328,873,-92.0
2,1.0,590,39398,1248,-92.0
2,1.0,591,39468,1206,-92.0
2,1.0,592,39551,1173,-92.0
2,1.0,593,39634,1220,-92.0
2,1.0,594,39717,1234,-92.0
2,1.0,595,39765,1206,-92.0
2,1.0,596,39814,1225,-92.0
2,1.0,597,39863,1210,-92.0
2,1.0,598,39912,1178,-92.0
2,1.0,599,39960,1206,-92.0
2,1.0,600,40043,1182,-92.0
2,1.0,601,40126,1215,-92.0
2,1.0,602,40209,1239,-92.0
2,1.0,603,40257,1234,-92.0
2,1.0,604,40310,1140,-92.0
2,1.0,605,40359,1210,-92.0
2,1.0,606,40408,1257,-92.0
2,1.0,607,40456,1295,-92.0
2,1.0,608,40505,1220,-92.0
2,1.0,609,40554,1253,-92.0
2,1.0,610,40602,1215,-92.0
2,1.0,611,40651,1225,-92.0
2,1.0,612,40734,1178,-92.0
2,1.0,613,40894,1229,-92.0
2,1.0,614,41019,1210,-92.0
2,1.0,615,41136,1182,-92.0
2,1.0,616,41263,1173,-92.0
2,1.0,617,41611,1201,-92.0
2,1.0,618,41659,1210,-92.0
2,1.0,619,41708,1220,-92.0
2,1.0,620,41757,1196,-92.0
2,1.0,621,41852,1154,-92.0
2,1.0,622,41935,1220,-92.0
2,1.0,623,42052,1187,-92.0
2,1.0,624,42135,1173,-92.0
2,1.0,625,42327,1210,-92.0
2,1.0,626,42376,1154,-92.0
2,1.0,627,42425,1220,-92.0
2,1.0,628,42473,1182,-92.0
2,1.0,629,42522,1182,-92.0
2,1.0,630,42571,1210,-92.0
2,1.0,631,42620,1196,-92.0
2,1.0,632,42726,1206,-92.0
2,1.0,633,42809,1239,-92.0
2,1.0,634,42926,1210,-92.0
2,1.0,635,43115,1243,-92.0
2,1.0,636,43163,1229,-92.0
2,1.0,637,43261,1304,-92.0
2,1.0,638,43369,1215,-92.0
2,1.0,639,43418,1262,-92.0
2,1.0,640,43466,1215,-92.0
2,1.0,641,43515,1196,-92.0
2,1.0,642,43564,1196,-92.0
2,1.0,643,43613,1206,-92.0
2,1.0,644,43661,1215,-92.0
2,1.0,645,43710,1225,-92.0
2,1.0,646,43759,1215,-92.0
2,1.0,647,43821,1140,-92.0
2,1.0,648,43919,1210,-92.0
2,1.0,649,43967,1210,-92.0
2,1.0,650,44016,1159,-92.0
2,1.0,651,44099,1154,-92.0
2,1.0,652,44182,1173,-92.0
2,1.0,653,44286,1253,-92.0
2,1.0,654,44393,1210,-92.0
2,1.0,655,44476,1201,-92.0
2,1.0,656,44546,1178,-92.0
2,1.0,657,44629,1220,-92.0
2,1.0,658,44735,1178,-92.0
2,1.0,659,44844,1225,-92.0
2,1.0,660,44892,1229,-92.0
2,1.0,661,44941,1201,-92.0
2,1.0,662,44990,1187,-92.0
2,1.0,663,45039,1229,-92.0
2,1.0,664,45087,1187,-92.0
2,1.0,665,45170,1154,-92.0
2,1.0,666,45253,1173,-92.0
2,1.0,667,45346,957,-92.0
2,1.0,668,45512,1220,-92.0
2,1.0,669,45595,1168,-92.0
2,1.0,670,45643,1112,-92.0
2,1.0,671,45692,1168,-92.0
2,1.0,672,45741,1220,-92.0
2,1.0,673,45811,1182,-92.0
2,1.0,674,45860,1210,-92.0
2,1.0,675,45967,1234,-92.0
2,1.0,676,46133,1149,-92.0
2,1.0,677,46181,1201,-92.0
2,1.0,678,46230,1196,-92.0
2,1.0,679,46279,1239,-92.0
