session,true_distance_m,sample_n,t_ms,d_mm,q_dbm
1,1.0,734,139554,1229,-91.0
1,1.0,735,139603,1140,-92.0
1,1.0,736,139700,1229,-92.0
1,1.0,737,139749,1201,-91.0
1,1.0,738,139798,1239,-92.0
1,1.0,739,139846,1239,-92.0
1,1.0,740,139909,1154,-92.0
1,1.0,741,139957,1215,-92.0
1,1.0,742,140006,1225,-91.0
1,1.0,743,140104,1201,-91.0
1,1.0,744,140187,1145,-92.0
1,1.0,745,140270,1215,-92.0
1,1.0,746,140353,1201,-92.0
1,1.0,747,140410,1154,-92.0
1,1.0,748,140458,1187,-91.0
1,1.0,749,140507,1178,-92.0
1,1.0,750,140556,1196,-92.0
1,1.0,751,140653,1229,-92.0
1,1.0,752,140702,1210,-92.0
1,1.0,753,140751,1220,-92.0
1,1.0,754,140800,1173,-92.0
1,1.0,755,140848,1210,-91.0
1,1.0,756,140911,1140,-91.0
1,1.0,757,140960,1182,-92.0
1,1.0,758,141008,1206,-92.0
1,1.0,759,141057,1225,-92.0
1,1.0,760,141106,1182,-91.0
1,1.0,761,141154,1196,-92.0
1,1.0,762,141203,1201,-92.0
1,1.0,763,141252,1215,-92.0
1,1.0,764,141335,1178,-92.0
1,1.0,765,141437,1210,-92.0
1,1.0,766,141520,1225,-91.0
1,1.0,767,141568,1206,-92.0
1,1.0,768,141617,1182,-91.0
1,1.0,769,141666,1253,-91.0
1,1.0,770,141715,1276,-92.0
1,1.0,771,141763,1182,-92.0
1,1.0,772,141812,1215,-92.0
1,1.0,773,141861,1196,-92.0
1,1.0,774,141917,1210,-91.0
1,1.0,775,141965,1239,-92.0
1,1.0,776,142014,1215,-92.0
1,1.0,777,142063,1215,-91.0
1,1.0,778,142112,1215,-92.0
1,1.0,779,142160,1196,-92.0
1,1.0,780,142209,1239,-91.0
1,1.0,781,142258,1220,-92.0
1,1.0,782,142307,1225,-91.0
1,1.0,783,142355,1276,-92.0
1,1.0,784,142418,1173,-91.0
1,1.0,785,142467,1192,-91.0
1,1.0,786,142550,1248,-91.0
1,1.0,787,142633,1206,-91.0
1,1.0,788,142716,1210,-92.0
1,1.0,789,142813,1168,-91.0
1,1.0,790,142862,1192,-91.0
1,1.0,791,142919,1182,-91.0
1,1.0,792,142968,1229,-92.0
1,1.0,793,143016,1164,-92.0
1,1.0,794,143065,1210,-92.0
1,1.0,795,143114,1234,-92.0
1,1.0,796,143163,1225,-92.0
1,1.0,797,143211,1225,-92.0
1,1.0,798,143260,1187,-92.0
1,1.0,799,143309,1182,-92.0
1,1.0,800,143357,1201,-92.0
1,1.0,801,143420,1164,-92.0
1,1.0,802,143469,1206,-92.0
1,1.0,803,143517,1206,-91.0
1,1.0,804,143566,1168,-91.0
1,1.0,805,143615,1229,-91.0
1,1.0,806,143698,1196,-92.0
1,1.0,807,143781,1182,-92.0
1,1.0,808,143864,1239,-92.0
1,1.0,809,143921,1164,-92.0
1,1.0,810,144018,1234,-92.0
1,1.0,811,144067,1182,-91.0
1,1.0,812,144116,1192,-92.0
1,1.0,813,144164,1215,-92.0
1,1.0,814,144213,1229,-92.0
1,1.0,815,144262,1182,-91.0
1,1.0,816,144311,1281,-92.0
1,1.0,817,144359,1239,-92.0
1,1.0,818,144422,1168,-92.0
1,1.0,819,144471,1239,-91.0
1,1.0,820,144519,1215,-91.0
1,1.0,821,144568,1248,-92.0
1,1.0,822,144617,1201,-92.0
1,1.0,823,144665,1196,-92.0
1,1.0,824,144714,1215,-92.0
1,1.0,825,144763,1215,-91.0
1,1.0,826,144812,1173,-92.0
1,1.0,827,144895,1168,-92.0
1,1.0,828,144978,1206,-92.0
1,1.0,829,145061,1164,-91.0
1,1.0,830,145158,1234,-91.0
1,1.0,831,145207,1220,-91.0
1,1.0,832,145256,1182,-92.0
1,1.0,833,145304,1248,-92.0
1,1.0,834,145353,1196,-92.0
1,1.0,835,145463,1215,-92.0
1,1.0,836,145512,1201,-92.0
1,1.0,837,145561,1192,-92.0
1,1.0,838,145610,1192,-92.0
1,1.0,839,145707,1187,-92.0
1,1.0,840,145756,1178,-92.0
1,1.0,841,145804,1220,-92.0
1,1.0,842,145853,1234,-91.0
1,1.0,843,145925,981,-92.0
1,1.0,844,145974,1229,-91.0
1,1.0,845,146057,1206,-92.0
1,1.0,846,146140,1234,-91.0
1,1.0,847,146223,1178,-91.0
1,1.0,848,146271,1239,-92.0
1,1.0,849,146320,1267,-92.0
1,1.0,850,146369,1182,-92.0
1,1.0,851,146511,1215,-92.0
1,1.0,852,146560,1243,-92.0
1,1.0,853,146609,1196,-91.0
1,1.0,854,146658,1215,-92.0
1,1.0,855,146706,1215,-92.0
1,1.0,856,146755,1173,-91.0
1,1.0,857,146804,1215,-92.0
1,1.0,858,146853,1215,-91.0
1,1.0,859,146962,1201,-91.0
1,1.0,860,147011,1178,-92.0
1,1.0,861,147060,1201,-91.0
1,1.0,862,147108,1206,-91.0
1,1.0,863,147157,1164,-92.0
1,1.0,864,147206,1187,-91.0
1,1.0,865,147289,1239,-92.0
1,1.0,866,147372,1206,-92.0
1,1.0,867,147462,1178,-92.0
1,1.0,868,147510,1187,-92.0
1,1.0,869,147559,1182,-91.0
1,1.0,870,147608,1234,-92.0
1,1.0,871,147657,1243,-92.0
1,1.0,872,147705,1201,-91.0
1,1.0,873,147803,1253,-91.0
1,1.0,874,147851,1196,-92.0
1,1.0,875,147920,1206,-92.0
1,1.0,876,148017,1248,-92.0
1,1.0,877,148066,1201,-91.0
1,1.0,878,148115,1196,-91.0
1,1.0,879,148164,1215,-91.0
1,1.0,880,148212,1196,-92.0
1,1.0,881,148261,1210,-91.0
1,1.0,882,148310,1225,-91.0
1,1.0,883,148358,1206,-92.0
1,1.0,884,148461,1229,-91.0
1,1.0,885,148544,1257,-92.0
1,1.0,886,148675,1229,-92.0
1,1.0,887,148724,1206,-92.0
1,1.0,888,148773,1220,-92.0
1,1.0,889,148822,1206,-92.0
1,1.0,890,148870,1220,-92.0
1,1.0,891,149025,1173,-92.0
1,1.0,892,149074,1187,-92.0
1,1.0,893,149123,1192,-92.0
1,1.0,894,149171,1225,-91.0
1,1.0,895,149220,1210,-91.0
1,1.0,896,149269,1164,-92.0
1,1.0,897,149318,1201,-91.0
1,1.0,898,149366,1215,-92.0
1,1.0,899,149483,1210,-92.0
1,1.0,900,149532,1187,-92.0
1,1.0,901,149581,1239,-91.0
1,1.0,902,149629,1201,-91.0
1,1.0,903,149713,1253,-91.0
1,1.0,904,149879,1206,-92.0
1,1.0,905,149949,1140,-92.0
1,1.0,906,149997,1229,-91.0
1,1.0,907,150046,1201,-92.0
1,1.0,908,150095,1229,-92.0
1,1.0,909,150144,1201,-91.0
1,1.0,910,150192,1196,-92.0
1,1.0,911,150241,1201,-92.0
1,1.0,912,150290,1164,-92.0
1,1.0,913,150338,1215,-92.0
1,1.0,914,150387,1206,-92.0
1,1.0,915,150450,1187,-91.0
1,1.0,916,150498,1215,-92.0
1,1.0,917,150547,1243,-92.0
1,1.0,918,150596,1173,-92.0
1,1.0,919,150645,1253,-92.0
1,1.0,920,150693,1234,-92.0
1,1.0,921,150742,1257,-91.0
1,1.0,922,150791,1239,-92.0
1,1.0,923,150874,1215,-92.0
1,1.0,924,150976,1257,-92.0
1,1.0,925,151059,1187,-91.0
1,1.0,926,151107,1206,-91.0
1,1.0,927,151156,1220,-91.0
1,1.0,928,151254,1201,-92.0
1,1.0,929,151302,1201,-92.0
1,1.0,930,151351,1220,-92.0
1,1.0,931,151400,1192,-91.0
1,1.0,932,151456,1201,-92.0
1,1.0,933,151505,1173,-92.0
1,1.0,934,151553,1220,-92.0
1,1.0,935,151602,1201,-92.0
1,1.0,936,151651,1206,-91.0
1,1.0,937,151699,1201,-92.0
1,1.0,938,151748,1229,-92.0
1,1.0,939,151797,1178,-91.0
1,1.0,940,151846,1262,-92.0
1,1.0,941,151894,1196,-92.0
1,1.0,942,151957,1154,-92.0
1,1.0,943,152006,1192,-92.0
1,1.0,944,152089,1229,-91.0
1,1.0,945,152172,1215,-92.0
1,1.0,946,152255,1210,-91.0
1,1.0,947,152303,1206,-91.0
1,1.0,948,152352,1210,-92.0
1,1.0,949,152401,1225,-91.0
1,1.0,950,152458,1182,-92.0
1,1.0,951,152507,1187,-91.0
1,1.0,952,152555,1229,-92.0
1,1.0,953,152604,1201,-91.0
1,1.0,954,152653,1220,-92.0
1,1.0,955,152702,1215,-91.0
1,1.0,956,152750,1187,-91.0
1,1.0,957,152799,1178,-91.0
1,1.0,958,152848,1332,-91.0
1,1.0,959,152896,1225,-92.0
1,1.0,960,152959,1182,-91.0
1,1.0,961,153008,1201,-92.0
1,1.0,962,153056,1243,-91.0
1,1.0,963,153105,1206,-92.0
1,1.0,964,153154,1229,-91.0
1,1.0,965,153237,1220,-92.0
1,1.0,966,153320,1178,-92.0
1,1.0,967,153403,1196,-91.0
1,1.0,968,153460,1159,-91.0
1,1.0,969,153509,1225,-92.0
1,1.0,970,153557,1154,-92.0
1,1.0,971,153606,1206,-92.0
1,1.0,972,153655,1159,-92.0
1,1.0,973,153703,1196,-92.0
1,1.0,974,153752,1220,-92.0
1,1.0,975,153801,1168,-92.0
1,1.0,976,153849,1206,-92.0
1,1.0,977,153898,1234,-92.0
1,1.0,978,153961,1196,-91.0
1,1.0,979,154010,1201,-92.0
1,1.0,980,154058,1215,-92.0
1,1.0,981,154107,1196,-91.0
1,1.0,982,154204,1196,-92.0
1,1.0,983,154253,1201,-91.0
1,1.0,984,154302,1243,-92.0
1,1.0,985,154351,1225,-91.0
1,1.0,986,154434,1182,-91.0
1,1.0,987,154517,1220,-91.0
1,1.0,988,154600,1187,-92.0
1,1.0,989,154709,1243,-92.0
1,1.0,990,154758,1215,-91.0
1,1.0,991,154807,1206,-92.0
1,1.0,992,154856,1215,-92.0
1,1.0,993,154904,1196,-92.0
1,1.0,994,154963,1187,-92.0
1,1.0,995,155011,1168,-92.0
1,1.0,996,155060,1253,-92.0
1,1.0,997,155109,1201,-92.0
1,1.0,998,155158,1196,-92.0
1,1.0,999,155206,1187,-92.0
1,1.0,1000,155255,1187,-92.0
1,1.0,1001,155304,1182,-92.0
1,1.0,1002,155352,1201,-91.0
1,1.0,1003,155401,1168,-92.0
1,1.0,1004,155464,1149,-92.0
1,1.0,1005,155596,1257,-92.0
1,1.0,1006,155679,1206,-92.0
1,1.0,1007,155762,1187,-91.0
1,1.0,1008,155810,1220,-92.0
1,1.0,1009,155859,1220,-92.0
1,1.0,1010,155908,1229,-91.0
1,1.0,1011,155965,1225,-91.0
1,1.0,1012,156014,1206,-91.0
1,1.0,1013,156062,1215,-91.0
1,1.0,1014,156111,1220,-92.0
1,1.0,1015,156160,1187,-91.0
1,1.0,1016,156209,1192,-92.0
1,1.0,1017,156257,1206,-92.0
1,1.0,1018,156306,1210,-92.0
1,1.0,1019,156355,1178,-91.0
1,1.0,1020,156403,1187,-91.0
1,1.0,1021,156600,1220,-91.0
1,1.0,1022,156649,1215,-91.0
1,1.0,1023,156746,1225,-92.0
1,1.0,1024,156830,1210,-91.0
1,1.0,1025,156913,1182,-92.0
1,1.0,1026,157086,1225,-92.0
1,1.0,1027,157134,1253,-92.0
1,1.0,1028,157183,1168,-92.0
1,1.0,1029,157232,1239,-91.0
1,1.0,1030,157280,1243,-91.0
1,1.0,1031,157329,1271,-91.0
1,1.0,1032,157378,1201,-91.0
1,1.0,1033,157427,1173,-92.0
1,1.0,1034,157475,1187,-92.0
1,1.0,1035,157524,1220,-91.0
1,1.0,1036,157573,1210,-91.0
1,1.0,1037,157621,1173,-91.0
1,1.0,1038,157670,1215,-91.0
1,1.0,1039,157719,1192,-91.0
1,1.0,1040,157768,1206,-92.0
1,1.0,1041,157816,1192,-91.0
1,1.0,1042,157865,1187,-92.0
1,1.0,1043,157914,1225,-91.0
1,1.0,1044,158006,1187,-91.0
1,1.0,1045,158089,1196,-92.0
1,1.0,1046,158172,1243,-91.0
1,1.0,1047,158220,1206,-92.0
1,1.0,1048,158269,1215,-92.0
1,1.0,1049,158318,1267,-92.0
1,1.0,1050,158367,1187,-91.0
1,1.0,1051,158415,1168,-92.0
1,1.0,1052,158473,1210,-91.0
1,1.0,1053,158521,1201,-92.0
1,1.0,1054,158570,1206,-91.0
1,1.0,1055,158619,1182,-92.0
1,1.0,1056,158668,1234,-91.0
1,1.0,1057,158716,1206,-91.0
1,1.0,1058,158765,1220,-92.0
1,1.0,1059,158814,1225,-91.0
1,1.0,1060,158862,1210,-92.0
1,1.0,1061,158911,1164,-91.0
1,1.0,1062,158974,1187,-91.0
1,1.0,1063,159023,1234,-91.0
1,1.0,1064,159071,1192,-92.0
1,1.0,1065,159120,1234,-92.0
1,1.0,1066,159203,1168,-92.0
1,1.0,1067,159286,1192,-92.0
1,1.0,1068,159369,1206,-91.0
1,1.0,1069,159417,1192,-91.0
1,1.0,1070,159475,1178,-91.0
1,1.0,1071,159621,1220,-92.0
1,1.0,1072,159670,1145,-92.0
1,1.0,1073,159718,1206,-91.0
1,1.0,1074,159767,1201,-92.0
1,1.0,1075,159816,1192,-92.0
1,1.0,1076,159865,1215,-91.0
1,1.0,1077,159913,1243,-91.0
1,1.0,1078,159976,1187,-92.0
1,1.0,1079,160025,1182,-92.0
1,1.0,1080,160073,1210,-91.0
1,1.0,1081,160122,1196,-91.0
1,1.0,1082,160171,1192,-91.0
1,1.0,1083,160219,1192,-92.0
1,1.0,1084,160268,1182,-92.0
1,1.0,1085,160351,1201,-92.0
1,1.0,1086,160434,1248,-92.0
1,1.0,1087,160517,1201,-91.0
1,1.0,1088,160565,1234,-92.0
1,1.0,1089,160614,1276,-91.0
1,1.0,1090,160663,1215,-91.0
1,1.0,1091,160712,1178,-92.0
1,1.0,1092,160760,1164,-92.0
1,1.0,1093,160809,1178,-91.0
1,1.0,1094,160858,1220,-91.0
1,1.0,1095,160906,1192,-92.0
1,1.0,1096,161027,1215,-91.0
1,1.0,1097,161075,1196,-92.0
1,1.0,1098,161124,1173,-92.0
1,1.0,1099,161173,1196,-92.0
1,1.0,1100,161222,1239,-91.0
1,1.0,1101,161270,1173,-92.0
1,1.0,1102,161319,1182,-92.0
1,1.0,1103,161368,1215,-91.0
1,1.0,1104,161479,1192,-92.0
1,1.0,1105,161562,1234,-92.0
1,1.0,1106,161645,1234,-92.0
1,1.0,1107,161728,1187,-92.0
1,1.0,1108,161825,1225,-92.0
1,1.0,1109,161874,1182,-92.0
1,1.0,1110,161923,1182,-92.0
1,1.0,1111,161980,1182,-91.0
1,1.0,1112,162029,1243,-91.0
1,1.0,1113,162077,1196,-92.0
1,1.0,1114,162126,1206,-91.0
1,1.0,1115,162175,1187,-91.0
1,1.0,1116,162272,1182,-92.0
1,1.0,1117,162321,1182,-91.0
1,1.0,1118,162370,1206,-91.0
1,1.0,1119,162418,1196,-92.0
1,1.0,1120,162481,1196,-92.0
1,1.0,1121,162530,1196,-92.0
1,1.0,1122,162578,1215,-91.0
1,1.0,1123,162627,1220,-91.0
1,1.0,1124,162710,1239,-92.0
1,1.0,1125,162793,1201,-92.0
1,1.0,1126,162876,1215,-92.0
1,1.0,1127,162924,1215,-92.0
1,1.0,1128,162982,1192,-92.0
1,1.0,1129,163031,1187,-92.0
1,1.0,1130,163079,1210,-92.0
1,1.0,1131,163128,1229,-91.0
1,1.0,1132,163226,1210,-91.0
1,1.0,1133,163274,1154,-92.0
1,1.0,1134,163323,1206,-91.0
1,1.0,1135,163372,1178,-92.0
1,1.0,1136,163420,1182,-92.0
1,1.0,1137,163483,1135,-92.0
1,1.0,1138,163532,1145,-92.0
1,1.0,1139,163580,1243,-92.0
1,1.0,1140,163629,1210,-91.0
1,1.0,1141,163678,1149,-92.0
1,1.0,1142,163726,1206,-92.0
1,1.0,1143,163775,1206,-92.0
1,1.0,1144,163824,1187,-91.0
1,1.0,1145,163907,1220,-92.0
1,1.0,1146,164009,1201,-92.0
1,1.0,1147,164092,1201,-92.0
1,1.0,1148,164140,1215,-91.0
1,1.0,1149,164189,1215,-92.0
1,1.0,1150,164238,1201,-91.0
1,1.0,1151,164371,1196,-91.0
1,1.0,1152,164420,1220,-91.0
1,1.0,1153,164489,995,-91.0
1,1.0,1154,164538,1225,-92.0
1,1.0,1155,164586,1215,-92.0
1,1.0,1156,164635,1192,-91.0
1,1.0,1157,164733,1248,-92.0
1,1.0,1158,164781,1178,-91.0
1,1.0,1159,164830,1206,-92.0
1,1.0,1160,164879,1196,-92.0
1,1.0,1161,164927,1225,-92.0
1,1.0,1162,164990,1159,-92.0
1,1.0,1163,165039,1225,-91.0
1,1.0,1164,165122,1187,-92.0
1,1.0,1165,165205,1206,-92.0
1,1.0,1166,165288,1286,-91.0
1,1.0,1167,165336,1215,-92.0
1,1.0,1168,165434,1225,-92.0
1,1.0,1169,165491,1201,-91.0
1,1.0,1170,165540,1206,-92.0
1,1.0,1171,165588,1234,-92.0
1,1.0,1172,165637,1192,-92.0
1,1.0,1173,165686,1206,-92.0
1,1.0,1174,165735,1239,-92.0
1,1.0,1175,165783,1149,-92.0
1,1.0,1176,165832,1168,-92.0
1,1.0,1177,165881,1215,-91.0
1,1.0,1178,165929,1206,-91.0
1,1.0,1179,165992,1164,-92.0
1,1.0,1180,166041,1192,-92.0
1,1.0,1181,166089,1220,-91.0
1,1.0,1182,166138,1210,-92.0
1,1.0,1183,166187,1192,-92.0
1,1.0,1184,166236,1225,-91.0
1,1.0,1185,166319,1215,-91.0
1,1.0,1186,166402,1159,-91.0
1,1.0,1187,166485,1220,-91.0
1,1.0,1188,166533,1201,-92.0
1,1.0,1189,166582,1215,-91.0
1,1.0,1190,166631,1196,-91.0
1,1.0,1191,166680,1253,-92.0
1,1.0,1192,166728,1164,-92.0
1,1.0,1193,166777,1215,-92.0
1,1.0,1194,166826,1215,-91.0
1,1.0,1195,166874,1196,-92.0
1,1.0,1196,166923,1206,-92.0
1,1.0,1197,166996,1126,-92.0
1,1.0,1198,167045,1229,-92.0
1,1.0,1199,167191,1201,-91.0
1,1.0,1200,167240,1215,-91.0
1,1.0,1201,167288,1229,-92.0
1,1.0,1202,167337,1225,-91.0
1,1.0,1203,167386,1196,-92.0
1,1.0,1204,167469,1206,-91.0
1,1.0,1205,167552,1225,-92.0
1,1.0,1206,167635,1267,-92.0
1,1.0,1207,167683,1159,-91.0
1,1.0,1208,167732,1225,-92.0
1,1.0,1209,167781,1234,-91.0
1,1.0,1210,167830,1220,-92.0
1,1.0,1211,167878,1234,-92.0
1,1.0,1212,167927,1220,-92.0
1,1.0,1213,167998,1210,-92.0
1,1.0,1214,168047,1178,-92.0
1,1.0,1215,168290,1215,-92.0
1,1.0,1216,168339,1201,-91.0
1,1.0,1217,168436,1215,-91.0
1,1.0,1218,168499,1145,-92.0
1,1.0,1219,168548,1140,-92.0
1,1.0,1220,168596,1210,-92.0
1,1.0,1221,168680,1182,-92.0
1,1.0,1222,168763,1234,-92.0
1,1.0,1223,168846,1196,-92.0
1,1.0,1224,168894,1220,-91.0
1,1.0,1225,168943,1182,-92.0
1,1.0,1226,169084,1192,-91.0
1,1.0,1227,169133,1173,-91.0
1,1.0,1228,169231,1164,-92.0
1,1.0,1229,169279,1206,-92.0
1,1.0,1230,169328,1253,-91.0
1,1.0,1231,169425,1225,-92.0
1,1.0,1232,169536,1234,-92.0
1,1.0,1233,169633,1234,-91.0
1,1.0,1234,169682,1239,-92.0
1,1.0,1235,169780,1239,-92.0
1,1.0,1236,169863,1178,-92.0
1,1.0,1237,169946,1178,-92.0
1,1.0,1238,170036,1159,-92.0
1,1.0,1239,170084,1215,-91.0
1,1.0,1240,170133,1206,-92.0
1,1.0,1241,170182,1225,-91.0
1,1.0,1242,170231,1192,-92.0
1,1.0,1243,170279,1187,-91.0
1,1.0,1244,170328,1225,-92.0
1,1.0,1245,170377,1182,-91.0
1,1.0,1246,170425,1196,-92.0
1,1.0,1247,170494,1239,-92.0
1,1.0,1248,170542,1215,-92.0
1,1.0,1249,170591,1210,-91.0
1,1.0,1250,170640,1253,-92.0
1,1.0,1251,170689,1243,-92.0
1,1.0,1252,170737,1253,-91.0
1,1.0,1253,170786,1229,-91.0
1,1.0,1254,170835,1257,-92.0
1,1.0,1255,170884,1210,-92.0
1,1.0,1256,170932,1173,-92.0
1,1.0,1257,171001,1225,-91.0
1,1.0,1258,171084,1225,-92.0
1,1.0,1259,171167,1215,-91.0
1,1.0,1260,171250,1215,-91.0
1,1.0,1261,171298,1248,-92.0
1,1.0,1262,171347,1196,-92.0
1,1.0,1263,171396,1281,-91.0
1,1.0,1264,171445,1201,-91.0
1,1.0,1265,171515,981,-92.0
1,1.0,1266,171564,1257,-91.0
1,1.0,1267,171612,1196,-91.0
1,1.0,1268,171661,1225,-91.0
1,1.0,1269,171710,1215,-92.0
1,1.0,1270,171759,1182,-92.0
1,1.0,1271,171917,1220,-92.0
1,1.0,1272,171966,1182,-92.0
1,1.0,1273,172016,1206,-92.0
1,1.0,1274,172064,1196,-91.0
1,1.0,1275,172113,1178,-91.0
1,1.0,1276,172162,1220,-92.0
1,1.0,1277,172245,1206,-91.0
1,1.0,1278,172328,1187,-92.0
1,1.0,1279,172411,1154,-91.0
1,1.0,1280,172459,1210,-91.0
1,1.0,1281,172517,1164,-92.0
1,1.0,1282,172566,1192,-91.0
1,1.0,1283,172614,1168,-92.0
1,1.0,1284,172663,1178,-91.0
1,1.0,1285,172712,1215,-92.0
1,1.0,1286,172760,1234,-91.0
1,1.0,1287,172809,1234,-92.0
1,1.0,1288,172858,1243,-92.0
1,1.0,1289,172907,1201,-92.0
1,1.0,1290,172955,1192,-92.0
1,1.0,1291,173018,1178,-91.0
1,1.0,1292,173067,1182,-91.0
1,1.0,1293,173115,1182,-91.0
1,1.0,1294,173164,1178,-91.0
1,1.0,1295,173213,1206,-91.0
1,1.0,1296,173261,1225,-92.0
1,1.0,1297,173310,1210,-91.0
1,1.0,1298,173359,1187,-91.0
1,1.0,1299,173442,1239,-92.0
1,1.0,1300,173544,1192,-91.0
1,1.0,1301,173627,1243,-91.0
1,1.0,1302,173675,1220,-91.0
1,1.0,1303,173724,1206,-92.0
1,1.0,1304,173822,1225,-92.0
1,1.0,1305,173870,1196,-92.0
1,1.0,1306,173919,1182,-92.0
1,1.0,1307,173968,1187,-91.0
1,1.0,1308,174024,1210,-92.0
1,1.0,1309,174073,1206,-92.0
1,1.0,1310,174121,1220,-91.0
1,1.0,1311,174170,1173,-92.0
1,1.0,1312,174219,1210,-92.0
1,1.0,1313,174267,1210,-91.0
1,1.0,1314,174316,1192,-92.0
1,1.0,1315,174365,1173,-92.0
1,1.0,1316,174414,1215,-92.0
1,1.0,1317,174462,1187,-92.0
1,1.0,1318,174525,1131,-91.0
1,1.0,1319,174608,1168,-92.0
1,1.0,1320,174691,1229,-91.0
1,1.0,1321,174774,1182,-92.0
1,1.0,1322,174822,1210,-92.0
1,1.0,1323,174871,1196,-92.0
1,1.0,1324,174920,1187,-91.0
1,1.0,1325,174969,1126,-92.0
1,1.0,1326,175110,1201,-92.0
1,1.0,1327,175159,1220,-92.0
1,1.0,1328,175208,1243,-91.0
1,1.0,1329,175257,1234,-91.0
1,1.0,1330,175305,1271,-92.0
1,1.0,1331,175354,1201,-92.0
1,1.0,1332,175403,1234,-92.0
1,1.0,1333,175452,1178,-92.0
1,1.0,1334,175562,1210,-91.0
1,1.0,1335,175610,1196,-92.0
1,1.0,1336,175708,1201,-92.0
1,1.0,1337,175757,1234,-92.0
1,1.0,1338,175840,1225,-92.0
1,1.0,1339,175923,1253,-92.0
1,1.0,1340,176006,1192,-92.0
1,1.0,1341,176054,1220,-92.0
1,1.0,1342,176103,1192,-91.0
1,1.0,1343,176152,1196,-91.0
1,1.0,1344,176201,1196,-92.0
1,1.0,1345,176249,1178,-92.0
1,1.0,1346,176347,1173,-91.0
1,1.0,1347,176396,1178,-92.0
1,1.0,1348,176444,1229,-91.0
1,1.0,1349,176515,1248,-91.0
1,1.0,1350,176564,1206,-92.0
1,1.0,1351,176613,1229,-92.0
1,1.0,1352,176662,1182,-92.0
1,1.0,1353,176710,1196,-91.0
1,1.0,1354,176759,1225,-92.0
1,1.0,1355,176808,1206,-91.0
1,1.0,1356,176856,1196,-92.0
1,1.0,1357,176905,1187,-92.0
1,1.0,1358,176988,1201,-91.0
1,1.0,1359,177071,1196,-91.0
1,1.0,1360,177154,1201,-92.0
1,1.0,1361,177202,1187,-92.0
1,1.0,1362,177251,1187,-92.0
1,1.0,1363,177300,1210,-91.0
1,1.0,1364,177349,1187,-92.0
1,1.0,1365,177397,1248,-92.0
1,1.0,1366,177446,1196,-92.0
1,1.0,1367,177517,1206,-91.0
1,1.0,1368,177566,1206,-92.0
1,1.0,1369,177615,1182,-92.0
1,1.0,1370,177663,1234,-92.0
1,1.0,1371,177712,1201,-92.0
1,1.0,1372,177761,1192,-92.0
1,1.0,1373,177810,1215,-91.0
1,1.0,1374,177858,1196,-91.0
1,1.0,1375,177907,1173,-92.0
1,1.0,1376,178089,1201,-91.0
1,1.0,1377,178138,1248,-91.0
1,1.0,1378,178221,1215,-91.0
1,1.0,1379,178304,1210,-92.0
1,1.0,1380,178387,1271,-92.0
1,1.0,1381,178435,1229,-91.0
1,1.0,1382,178484,1225,-91.0
1,1.0,1383,178538,1149,-92.0
1,1.0,1384,178587,1196,-92.0
1,1.0,1385,178635,1182,-91.0
1,1.0,1386,178684,1248,-91.0
1,1.0,1387,178733,1220,-92.0
1,1.0,1388,178781,1178,-91.0
1,1.0,1389,178830,1229,-92.0
1,1.0,1390,178879,1229,-91.0
1,1.0,1391,178928,1196,-92.0
1,1.0,1392,178976,1173,-92.0
1,1.0,1393,179039,1201,-91.0
1,1.0,1394,179088,1210,-91.0
1,1.0,1395,179136,1178,-91.0
1,1.0,1396,179185,1225,-92.0
1,1.0,1397,179234,1225,-92.0
1,1.0,1398,179283,1234,-92.0
1,1.0,1399,179366,1164,-92.0
1,1.0,1400,179449,1215,-91.0
1,1.0,1401,179532,1215,-91.0
1,1.0,1402,179629,1201,-92.0
1,1.0,1403,179678,1239,-92.0
1,1.0,1404,179727,1210,-91.0
1,1.0,1405,179775,1192,-92.0
1,1.0,1406,179824,1178,-91.0
1,1.0,1407,179873,1178,-92.0
1,1.0,1408,179970,1215,-92.0
1,1.0,1409,180043,859,-91.0
1,1.0,1410,180092,1267,-91.0
1,1.0,1411,180140,1215,-91.0
1,1.0,1412,180189,1210,-91.0
1,1.0,1413,180238,1248,-91.0
1,1.0,1414,180286,1173,-92.0
1,1.0,1415,180335,1225,-91.0
1,1.0,1416,180384,1210,-91.0
1,1.0,1417,180433,1201,-92.0
1,1.0,1418,180601,1215,-92.0
1,1.0,1419,180684,1187,-92.0
1,1.0,1420,180767,1239,-91.0
1,1.0,1421,180815,1187,-92.0
1,1.0,1422,180864,1248,-92.0
1,1.0,1423,180913,1182,-92.0
1,1.0,1424,180962,1192,-92.0
1,1.0,1425,181031,1229,-91.0
1,1.0,1426,181080,1201,-91.0
1,1.0,1427,181129,1187,-92.0
1,1.0,1428,181177,1201,-91.0
1,1.0,1429,181226,1234,-92.0
1,1.0,1430,181275,1201,-91.0
1,1.0,1431,181323,1201,-92.0
1,1.0,1432,181372,1173,-92.0
1,1.0,1433,181421,1243,-92.0
1,1.0,1434,181470,1201,-92.0
1,1.0,1435,181538,1286,-92.0
1,1.0,1436,181587,1225,-91.0
1,1.0,1437,181635,1206,-92.0
1,1.0,1438,181684,1206,-91.0
1,1.0,1439,181767,1173,-92.0
1,1.0,1440,181969,1164,-91.0
1,1.0,1441,182038,1220,-91.0
1,1.0,1442,182087,1206,-92.0
1,1.0,1443,182136,1178,-92.0
1,1.0,1444,182184,1239,-91.0
1,1.0,1445,182233,1225,-92.0
